scorer,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000
23,337.3952684402466,561.1998581886292,1.0,259.2828983068466,539.4012659192085,1.0,248.76964712142944,459.3877511024475,1.0,207.20603394508362,446.14930963516235,1.0,149.28272318840027,453.5623731613159,1.0,152.32053565979004,477.03204870224,0.0019741058349609375,147.48661756515503,477.200834274292,1.0,231.09425926208496,485.17055892944336,1.0,247.73866438865662,519.617374420166,0.0021860599517822266,149.66239619255066,522.8991694450378,1.0,236.27552491426468,515.8712511062622,1.0,254.7273006439209,546.6903820037842,0.0004025697708129883,161.0585036277771,563.7959713935852,1.0,245.85741436481476,542.0244007110596,1.0,230.85269570350647,597.1464737653732,0.007330834865570068,177.40178108215332,598.9397995471954,1.0,238.88877391815186,577.5843806266785,1.0
24,337.3952684402466,561.1998581886292,1.0,259.2828983068466,539.4012659192085,1.0,248.76964712142944,459.3877511024475,1.0,207.20603394508362,446.14930963516235,1.0,149.28272318840027,453.5623731613159,1.0,151.92436623573303,477.03204870224,0.00010153651237487793,147.48661756515503,477.200834274292,1.0,231.09425926208496,485.17055892944336,1.0,247.73866438865662,519.617374420166,0.005573958158493042,149.66239619255066,522.8991694450378,1.0,236.27552491426468,515.8712511062622,1.0,254.7273006439209,546.6903820037842,0.0003727376461029053,161.0585036277771,563.7959713935852,1.0,245.85741436481476,542.0244007110596,1.0,230.85269570350647,597.1464737653732,0.0018445253372192383,177.3722472190857,598.9397995471954,1.0,238.88877391815186,577.5843806266785,1.0
25,338.5878814458847,555.9916550265625,1.0,262.29404520988464,533.9072971343994,1.0,253.83159732818604,453.2915471792221,1.0,212.51069581508636,439.41932225227356,1.0,151.75410747528076,446.3917484283447,1.0,152.32053565979004,471.4301357269287,0.00018787384033203125,148.36227971315384,471.46642780303955,1.0,233.91193532943726,478.3748109340668,1.0,253.0488362312317,507.93323215842247,0.00022849440574645996,149.8213722705841,515.7901592254639,1.0,238.80383276939392,510.7127320766449,1.0,254.7273006439209,539.0763628482819,0.0003064870834350586,161.0585036277771,557.6112251281738,1.0,247.05131697654724,536.9452767372131,1.0,233.47953152656555,593.0595424175262,0.0006715357303619385,176.97461915016174,593.0546021461487,1.0,240.73489713668823,571.6294350624084,1.0
26,341.3483420610428,551.0368409156799,1.0,264.6709942817688,529.4100279808044,1.0,257.015398979187,448.37583112716675,1.0,213.5098203420639,433.3935708999634,1.0,153.40295553207397,440.9677381515503,1.0,152.70620822906494,465.88083934783936,0.00018915534019470215,150.05987930297852,464.4178719520569,1.0,237.2908525466919,473.0123481750488,1.0,255.9879767894745,505.49609661102295,0.0008784830570220947,150.51184129714966,510.668972492218,1.0,242.20522832870483,505.05670404434204,1.0,258.3975787162781,533.4868214130402,0.0003241896629333496,161.47305631637573,552.3678112030029,1.0,249.79724836349487,532.8853645324707,1.0,238.51643085479736,587.733619004488,0.001681983470916748,177.05274772644043,588.3915951251984,1.0,242.67406558990479,567.8359458446503,1.0
27,343.1305365562439,549.8043905496597,1.0,265.96240043640137,527.6682634353638,1.0,260.0504446029663,444.89372515678406,1.0,217.64056825637817,431.22110319137573,1.0,156.43250599503517,438.2034683227539,1.0,154.4425458908081,462.23900842666626,0.0002638399600982666,151.40086126327515,461.9168815612793,1.0,238.7634630203247,471.15409231185913,1.0,257.7660822868347,503.62054777145386,0.0021767616271972656,152.05088233947754,509.49564361572266,1.0,243.35297632217407,502.5173342227936,1.0,258.8794574737549,531.8252487629652,0.0007972121238708496,162.29856622219086,550.4883441925049,1.0,250.93902826309204,530.2354202270508,1.0,238.92748165130615,585.5549931526184,0.009793221950531006,176.89020109176636,584.766773223877,1.0,243.70742511749268,565.6746383905411,1.0
28,343.58468651771545,549.8043905496597,1.0,267.286378800869,527.6682634353638,1.0,260.4447383880615,444.89372515678406,1.0,217.64056825637817,430.71690106391907,1.0,156.43250599503517,438.2034683227539,1.0,154.4425458908081,462.23900842666626,0.00027367472648620605,151.40086126327515,461.0559730529785,1.0,238.7634630203247,471.1375136375427,1.0,257.7660822868347,503.62054777145386,0.003228485584259033,152.05088233947754,509.49564361572266,1.0,243.35297632217407,502.5173342227936,1.0,258.8794574737549,531.8252487629652,0.001075059175491333,162.29856622219086,550.3458127975464,1.0,250.93902826309204,530.2354202270508,1.0,238.92748165130615,585.2750117778778,0.004593312740325928,176.89020109176636,584.766773223877,1.0,243.70742511749268,565.6746383905411,1.0
29,343.58468651771545,549.8043905496597,1.0,267.286378800869,527.6682634353638,1.0,260.5975856781006,444.89372515678406,1.0,217.64056825637817,430.41924476623535,1.0,156.43250599503517,438.2034683227539,1.0,154.4425458908081,462.23900842666626,0.00022390484809875488,151.40086126327515,461.0559730529785,1.0,238.7634630203247,471.1375136375427,1.0,257.7660822868347,503.62054777145386,0.0034038126468658447,152.05088233947754,509.49564361572266,1.0,243.35297632217407,502.5173342227936,1.0,258.3975787162781,531.8252487629652,0.0009957849979400635,162.29856622219086,550.3458127975464,1.0,250.93902826309204,530.2354202270508,1.0,238.6550006866455,585.2750117778778,0.005045950412750244,176.85785627365112,584.766773223877,1.0,243.70742511749268,565.6746383905411,1.0
30,343.58468651771545,550.6061451435089,1.0,267.286378800869,528.2465028762817,1.0,261.2034298181534,445.4364321231842,1.0,217.51983880996704,430.1478054523468,1.0,155.96449851989746,437.9902534484863,1.0,152.76198768615723,463.1803779602051,0.00023853778839111328,151.3386299610138,460.9532718658447,1.0,238.48781633377075,471.1375136375427,1.0,257.1250343322754,503.6252303123474,0.015100955963134766,151.39999556541443,509.8206593990326,1.0,242.70349168777466,502.63287568092346,1.0,256.710608959198,532.2916795611382,0.004242122173309326,160.5257158279419,550.1998071670532,1.0,249.3813123703003,530.3219437599182,1.0,238.6550006866455,585.2277195453644,0.010627835988998413,176.124183177948,584.3280930519104,1.0,242.6315188407898,565.6820859909058,1.0
31,343.58468651771545,550.6061451435089,1.0,266.80139911174774,528.2465028762817,1.0,261.25210428237915,445.4364321231842,1.0,217.51983880996704,429.4895986318588,1.0,155.96449851989746,437.9902534484863,1.0,152.76198768615723,463.1803779602051,0.00020825862884521484,151.3386299610138,460.78259563446045,1.0,238.48781633377075,471.1375136375427,1.0,257.1250343322754,503.6252303123474,0.019004762172698975,150.90305972099304,509.8206593990326,1.0,242.70349168777466,502.63287568092346,1.0,256.710608959198,532.2916795611382,0.002136051654815674,160.5257158279419,550.1998071670532,1.0,249.3813123703003,530.3219437599182,1.0,237.67624616622925,585.2277195453644,0.009376287460327148,176.124183177948,584.3280930519104,1.0,242.6315188407898,565.6820859909058,1.0
32,343.58468651771545,550.6061451435089,1.0,266.80139911174774,528.2465028762817,1.0,261.84285604953766,445.4364321231842,1.0,217.51983880996704,428.85734045505524,1.0,155.96449851989746,437.9820194244385,1.0,152.76198768615723,463.6113615036011,0.00017049908638000488,151.3386299610138,459.8535795211792,1.0,238.48781633377075,471.0998024940491,1.0,257.1250343322754,503.6252303123474,0.017425507307052612,150.90305972099304,509.8206593990326,1.0,242.70349168777466,502.63287568092346,1.0,256.710608959198,532.2916795611382,0.004084855318069458,160.5257158279419,550.0174932479858,1.0,249.3813123703003,530.3219437599182,1.0,237.67624616622925,585.0495607852936,0.0013001859188079834,176.124183177948,584.1998481750488,1.0,242.6315188407898,565.6820859909058,1.0
33,345.26214504241943,546.3456393480301,1.0,266.80139911174774,523.7182211577892,1.0,263.52761697769165,442.0959668159485,1.0,221.6363903284073,423.7980625629425,1.0,157.73832321166992,432.6971311569214,1.0,156.07131099700928,464.2479450702667,6.452202796936035e-05,153.4236946105957,457.1357412338257,1.0,240.09754133224487,466.25989532470703,1.0,258.1555542945862,504.12770986557007,0.0006606578826904297,150.90305972099304,502.73957777023315,1.0,244.26112213730812,499.21017026901245,1.0,258.0838475227356,530.3090269565582,0.0007994174957275391,161.1631727218628,544.3545608520508,1.0,250.55277156829834,526.6434862613678,1.0,237.67624616622925,579.4825255274773,0.0012080669403076172,177.80681085586548,579.0597366690636,1.0,243.68940496444702,560.4798111915588,1.0
34,351.1567339897156,538.6027178764343,1.0,269.77697145938873,510.3656311035156,1.0,272.0828175544739,430.62054920196533,1.0,240.29225420951843,413.84272480010986,1.0,168.70965909957886,417.8301339149475,1.0,280.79971861839294,463.1803779602051,4.106760025024414e-05,161.1373519897461,441.8656578063965,1.0,246.9148120880127,453.6037187576294,1.0,260.45882377028465,500.7062826156616,0.00010818243026733398,155.6019058227539,482.42102432250977,1.0,250.26437091827393,485.71821904182434,1.0,263.1893033981323,517.3825409412384,0.00020837783813476562,163.94396591186523,528.0954160690308,1.0,255.53086876869202,515.1939854621887,1.0,241.29482245445251,567.114196062088,0.01015472412109375,180.5056505203247,565.9135780334473,1.0,248.45441579818726,547.7237200737,1.0
35,363.51438453793526,523.0920603871346,1.0,279.4563858509064,488.17648458480835,1.0,287.0106027126312,408.674542427063,1.0,249.75612926483154,388.183190330863,1.0,190.39465808868408,382.9318776130676,1.0,294.51299834251404,458.27732706069946,1.6391277313232422e-05,175.21212148666382,411.73598861694336,1.0,261.0394170284271,430.28644275665283,1.0,262.70731258392334,488.5361707210541,3.108382225036621e-05,165.15279030799866,454.6648054122925,1.0,259.5952730178833,462.541033744812,1.0,273.3704934120178,494.1525790691376,3.927946090698242e-05,170.35283136367798,497.89581203460693,1.0,266.12181282043457,492.795841217041,1.0,247.40936040878296,545.3127293586731,0.0002779662609100342,184.62150478363037,538.4094839096069,1.0,253.787504196167,525.4010934829712,1.0
36,380.1473087668419,503.71064472198486,1.0,295.17855405807495,459.6475167274475,1.0,311.0505952835083,374.7635474205017,1.0,277.2113553285599,353.1833610534668,1.0,214.2931625843048,338.9030342102051,1.0,294.51299834251404,395.0197284221649,8.678436279296875e-05,194.17317914962769,368.460898399353,1.0,279.64474725723267,397.5773639678955,1.0,290.53296756744385,428.2573164701462,0.00027313828468322754,182.30607318878174,408.3350305557251,1.0,277.7226905822754,427.8283624649048,1.0,287.9461078643799,463.6628770828247,9.563565254211426e-05,184.68726444244385,454.20003867149353,1.0,281.19448375701904,461.36538314819336,1.0,258.50954020023346,510.8825373649597,0.001979231834411621,192.02275800704956,497.59461975097656,1.0,264.2008876800537,489.1229314804077,1.0
37,399.3169093132019,485.51749312877655,1.0,316.76677614450455,423.03975462913513,1.0,343.2321984767914,338.80494832992554,1.0,312.7398958206177,313.6147165298462,1.0,245.02877414226532,289.69566440582275,1.0,294.51299834251404,361.7258343696594,0.0001239478588104248,223.57212233543396,320.20938062667847,1.0,309.9776060581207,358.8802468776703,1.0,318.96710324287415,395.3521606326103,6.490945816040039e-05,209.0571150779724,359.40985083580017,1.0,304.1369504928589,391.04144620895386,1.0,306.21154832839966,429.00796246528625,0.00042298436164855957,198.55895137786865,405.8792953491211,1.0,304.0594263076782,423.348664522171,1.0,267.74796840548515,471.07540798187256,0.0010759234428405762,203.99363709334284,451.7102212905884,1.0,279.42187571525574,453.59164822101593,1.0
38,421.26660108566284,467.0719782114029,1.0,341.9608987569809,391.7532465457916,1.0,384.40466690063477,304.24307107925415,1.0,356.21131862699986,276.6657657623291,1.0,286.1337592601776,242.92870378494263,1.0,323.7322916984558,294.0554721355438,0.00020009279251098633,259.7275739312172,267.9535598754883,1.0,347.331196308136,322.3660969734192,1.0,349.15129363536835,362.6174980401993,8.666515350341797e-05,237.74577581882477,314.83729362487793,0.9999997615814209,335.1919994354248,354.8356647491455,1.0,324.77580738067627,396.34488728642464,0.00046113133430480957,223.0795931816101,357.1046552658081,1.0,328.745192527771,388.8774524331093,1.0,292.7528468966484,470.9759783744812,6.756186485290527e-05,219.78924784064293,403.7393627166748,1.0,298.5728498697281,414.07112979888916,1.0
39,443.5408982336521,447.52267503738403,1.0,374.50650238990784,362.2134280204773,1.0,425.47468304634094,272.3568353652954,1.0,404.2967970967293,242.54427134990692,1.0,331.5804395675659,201.12644863128662,1.0,400.01977825164795,261.94707775115967,0.00035700201988220215,307.9880354516208,218.39406299591064,1.0,388.1324647963047,288.7248282432556,1.0,349.15129363536835,330.1638444662094,0.00028651952743530273,273.19609117507935,258.2417755126953,1.0,367.29807901382446,322.61789894104004,1.0,358.59695839881897,361.08158111572266,0.0008150637149810791,252.05214309692383,307.9916153829545,1.0,358.8393626213074,355.38641929626465,1.0,314.38111782073975,385.8745632171631,0.0069883763790130615,242.11004638671875,357.17193269729614,1.0,321.54394364356995,377.31872034072876,1.0
40,465.81656193733215,431.06040120124817,1.0,405.5384529829025,339.633358001709,1.0,462.15014004707336,248.0713062286377,1.0,447.8139650821686,214.45666408538818,1.0,376.04404306411743,167.19996643066406,1.0,409.5082178115845,224.4036087989807,0.0025614798069000244,351.2431697845459,179.53160190582275,1.0,424.0203242301941,261.5105471611023,1.0,374.1594247817993,300.4487927556038,0.000224381685256958,308.29088667035103,220.06939315795898,1.0,399.9164562225342,293.4978815317154,1.0,387.54066494107246,334.4541263580322,0.002053976058959961,281.7904567718506,265.3865575790405,1.0,388.09583377838135,328.6950125694275,1.0,330.6305137872696,357.27769446372986,0.011583089828491211,265.1425542831421,319.6426935195923,1.0,346.46832847595215,346.17139649391174,1.0
41,484.18925385177135,417.97215819358826,1.0,430.06836771965027,321.9251320362091,1.0,489.79310417175293,236.59008300304413,1.0,478.70783257484436,195.73143443465233,1.0,410.52653074264526,144.10068607330322,1.0,415.23112392425537,209.59661054611206,0.0005122125148773193,379.8690834492445,156.30887031555176,1.0,452.49494457244873,244.50818800926208,1.0,374.1594247817993,275.27836179733276,6.866455078125e-05,332.0147923110053,196.0632839202881,1.0,424.0370149612427,276.6617736816406,1.0,387.54066494107246,319.0140187740326,0.0013798773288726807,302.6729416847229,242.62620782852173,1.0,410.53408193588257,311.8189105987549,1.0,330.6305137872696,338.49225533008575,0.004940152168273926,284.5695629119873,293.070996761322,1.0,365.67390739917755,328.4500856399536,1.0
42,497.90727376937866,411.40075516700745,1.0,447.80478835105896,312.96298694610596,1.0,512.7126755714417,230.7449209690094,1.0,502.91194772720337,185.24821710586548,1.0,432.9667532444,132.25486087799072,1.0,415.7355799674988,144.62165784835815,0.0005624592304229736,400.08949184417725,142.07108449935913,1.0,471.5464491844177,233.98814964294434,1.0,368.955771446228,197.33350610733032,0.00028073787689208984,351.6745858192444,181.40156936645508,1.0,443.6908178329468,265.6240725517273,1.0,387.54066494107246,308.9637233018875,0.0007358193397521973,318.35458540916443,227.04861307144165,1.0,427.82482147216797,302.3687207698822,1.0,344.2702896595001,325.8826752901077,0.0028861165046691895,298.9502091407776,276.98287469148636,1.0,381.7366464138031,315.3058244585991,1.0
43,497.90727376937866,411.40075516700745,1.0,448.3778386116028,312.96298694610596,1.0,518.0349051952362,230.7449209690094,1.0,512.5540237426758,185.24821710586548,1.0,438.9070043563843,132.25486087799072,1.0,415.23112392425537,144.62165784835815,0.019451677799224854,402.6277930736542,142.07108449935913,1.0,472.3893790245056,233.98814964294434,1.0,368.955771446228,197.33350610733032,0.042592912912368774,354.09959840774536,181.40156936645508,1.0,446.37713527679443,265.6240725517273,1.0,415.29593443870544,308.9637233018875,0.023010343313217163,318.35458540916443,227.04861307144165,1.0,429.33860290050507,302.3687207698822,1.0,344.2702896595001,325.8826752901077,0.7962932586669922,299.2627148628235,276.98287469148636,1.0,381.7366464138031,315.3058244585991,1.0
44,497.90727376937866,411.40075516700745,1.0,448.3778386116028,312.96298694610596,1.0,518.0349051952362,230.7449209690094,1.0,512.5540237426758,185.24821710586548,1.0,438.9070043563843,132.25486087799072,1.0,415.23112392425537,144.62165784835815,0.006622254848480225,402.6277930736542,142.07108449935913,1.0,472.3893790245056,233.98814964294434,1.0,435.0956301689148,275.27836179733276,0.02229282259941101,354.09959840774536,181.40156936645508,1.0,446.37713527679443,265.6240725517273,1.0,417.5857262611389,308.9637233018875,0.009197860956192017,318.35458540916443,227.04861307144165,1.0,429.33860290050507,302.3687207698822,1.0,344.2702896595001,325.8826752901077,0.6660780906677246,299.2627148628235,276.98287469148636,1.0,381.7366464138031,315.3058244585991,1.0
45,492.3047143816948,415.28969144821167,0.9999998807907104,448.3778386116028,316.4985953569412,1.0,518.0349051952362,236.098895072937,1.0,512.5540237426758,188.8839979171753,1.0,438.9070043563843,138.2211718559265,1.0,415.7355799674988,149.8960485458374,0.0013172328472137451,402.6277930736542,148.1778745651245,1.0,472.3893790245056,239.31210088729858,1.0,417.95022439956665,277.1261657476425,0.0010560154914855957,354.09959840774536,185.29134893417358,1.0,446.37713527679443,270.36212491989136,1.0,400.37118649482727,311.03308272361755,0.0006950199604034424,317.64678263664246,232.5566005706787,1.0,429.33860290050507,304.98633432388306,1.0,339.7478178739548,327.21439123153687,0.005651593208312988,299.2627148628235,278.4766092300415,1.0,381.7016395330429,318.1209692955017,1.0
46,480.46479845046997,423.48938274383545,1.0,434.3770914077759,327.4914004802704,1.0,501.68282437324524,243.1348855495453,1.0,493.61338460445404,201.10072469711304,1.0,423.10143971443176,153.5990924835205,1.0,433.10499906539917,253.32982730865479,0.0016787052154541016,388.389920681715,162.70852851867676,1.0,457.7881021499634,250.15633535385132,1.0,417.95022439956665,291.2851451635361,0.0001468062400817871,341.28218936920166,200.0503330230713,1.0,432.07637548446655,281.17793321609497,1.0,400.37118649482727,322.5321931838989,0.0006257295608520508,306.2687945365906,246.73617720603943,1.0,415.04212641716003,316.5311413407326,1.0,331.09465432167053,340.2136193960905,0.0014104247093200684,286.82559180259705,292.6739018559456,1.0,368.25792145729065,329.8194603919983,1.0
47,465.2962017059326,435.1305801868439,1.0,415.9915544986725,343.7036979198456,1.0,478.6607918739319,255.78148794174194,1.0,471.72381806373596,216.67853164672852,1.0,403.05971825122833,174.71314978599548,1.0,433.10499906539917,254.53796553611755,0.004104793071746826,368.9682779312134,184.2582311630249,1.0,438.3349587917328,266.2758860588074,1.0,417.95022439956665,306.97440338134766,0.00021097064018249512,321.92788076400757,222.93925976753235,1.0,413.03678929805756,297.85170698165894,1.0,400.37118649482727,339.0603033900261,0.0007905960083007812,291.32833486795425,265.81837368011475,1.0,397.09664475917816,333.3647962808609,1.0,313.7750470638275,356.3578462600708,0.001538693904876709,271.4488933086395,313.2241806983948,1.0,352.46104860305786,346.9486366510391,1.0
48,446.74340653419495,450.66825115680695,1.0,392.18106412887573,364.9248279929161,1.0,451.724729180336,265.4605894088745,0.9999995231628418,439.89521074295044,239.59797310829163,1.0,371.0853978395462,200.61298274993896,1.0,433.10499906539917,261.8004570007324,0.0008604824542999268,339.1415449976921,214.43453001976013,1.0,412.15324208140373,289.65899324417114,1.0,391.21401166915894,329.8624806404114,0.00012636184692382812,296.1477451324463,253.85799646377563,1.0,387.1892788410187,321.53853702545166,1.0,379.3291594386101,350.63647842407227,0.0011541545391082764,270.49246287345886,294.2910099029541,1.0,374.83195996284485,355.4773569703102,1.0,296.35874938964844,384.7804706096649,0.008118808269500732,251.26189523935318,343.98168897628784,1.0,330.86173236370087,371.1897115111351,1.0
49,426.61577546596527,469.2204313278198,1.0,358.5626313686371,391.2734491825104,1.0,410.99469232559204,294.62933444976807,1.0,389.91818284988403,273.54512882232666,1.0,312.66182374954224,243.70030188560486,1.0,298.767573595047,269.44945871829987,0.0031243562698364258,286.9526991844177,263.5250828266144,1.0,373.664533495903,320.6046257019043,1.0,365.25310146808624,361.71443796157837,0.0004932582378387451,260.24900341033936,302.6151828765869,1.0,353.8358817100525,355.30111169815063,1.0,308.2698895037174,361.19828605651855,0.0006795823574066162,236.94863659143448,346.00615549087524,1.0,343.9713728427887,387.47432231903076,1.0,272.09261417388916,419.3352451324463,0.0002720654010772705,224.70319938659668,397.5832850933075,1.0,304.74554657936096,408.30380296707153,1.0
50,401.02760767936707,492.3042705953121,1.0,324.15456761419773,429.58430230617523,1.0,355.8707395941019,337.1782841682434,1.0,324.48505851626396,313.0509424209595,1.0,263.5534791946411,297.27464485168457,1.0,249.19136953353882,312.33405780792236,0.0007264018058776855,230.04063415527344,335.392972946167,1.0,321.5846667289734,364.9163621664047,1.0,323.2230463027954,396.151709780097,0.001108407974243164,213.28780317306519,369.5563397407532,1.0,310.1574077606201,396.32139015197754,1.0,286.74350690841675,433.9666817188263,0.0003033280372619629,204.3960575759411,411.64190340042114,1.0,310.02623891830444,429.06421196460724,1.0,263.4329032897949,477.853919506073,0.0011672377586364746,199.47394514083862,462.1495592594147,1.0,277.73697876930237,461.6458181142807,1.0
51,375.91216254234314,514.2483731508255,1.0,296.43178701400757,474.2792925834656,1.0,306.5113437175751,386.6797032356262,1.0,274.0777164697647,365.49700450897217,1.0,223.5171194076538,364.67249965667725,1.0,201.41923213005066,385.3377637863159,0.00016239285469055176,187.57224661111832,397.4812879562378,1.0,277.29321002960205,416.82145071029663,1.0,289.0772433280945,431.2817122936249,0.0009050965309143066,179.92019128799438,433.15049934387207,1.0,273.6389846801758,440.3969831466675,1.0,267.6076529920101,480.42329931259155,0.0007064938545227051,179.35001450777054,476.4486780166626,1.0,280.9365711212158,476.1650743484497,1.0,248.5086236000061,531.8721662014723,0.01823154091835022,186.27050352096558,527.8287200927734,1.0,256.5485382080078,515.9127271324396,1.0
